tweet_id,disaster_type,Event type,Relevance,urgency
'592134132911579136',Earthquake,die,Relevant,Urgent
'592134704515534848',Earthquake,die,Relevant,Urgent
221935077,Hurricane,die,Relevant,Urgent
'591920486663098368',Earthquake,die,Relevant,Urgent
'591910323583483905',Earthquake,die,Relevant,Urgent
'591912493049589760',Earthquake,die,Relevant,Urgent
'591915800333717505',Earthquake,die,Relevant,Urgent
'591908120080850944',Earthquake,die,Relevant,Urgent
'591918578565259264',Earthquake,die,Relevant,Urgent
'592146517647065088',Earthquake,die,Relevant,Urgent
'591980505714675713',Earthquake,die,Relevant,Urgent
'592145011614949376',Earthquake,die,Relevant,Urgent
'592133962639761408',Earthquake,die,Relevant,Urgent
'591921093276999681',Earthquake,die,Relevant,Urgent
'591909114655027200',Earthquake,die,Relevant,Urgent
'591908564123459584',Earthquake,die,Relevant,Urgent
'592069221514809344',Earthquake,die,Relevant,Urgent
'591919493405749250',Earthquake,die,Relevant,Urgent
221934939,Hurricane,die,Relevant,Urgent
'591911006068019200',Earthquake,die,Relevant,Urgent
'592109772259876864',Earthquake,die,Relevant,Urgent
'591978174046740480',Earthquake,die,Relevant,Urgent
'591906240277557248',Earthquake,die,Relevant,Urgent
'591910070600015873',Earthquake,die,Relevant,Urgent
'592089267284746240',Earthquake,die,Relevant,Urgent
'591906430350860288',Earthquake,die,Relevant,Urgent
'591907099082248192',Earthquake,die,Relevant,Urgent
'591916275078533120',Earthquake,die,Relevant,Urgent
'592084544196616192',Earthquake,die,Relevant,Urgent
'592083424262754305',Earthquake,die,Relevant,Urgent
'592110738006740992',Earthquake,die,Relevant,Urgent
'592108749097140225',Earthquake,die,Relevant,Urgent
'591911771977428992',Earthquake,die,Relevant,Urgent
'592113183365664768',Earthquake,die,Relevant,Urgent
'592143027633655808',Earthquake,die,Relevant,Urgent
'592142667309547520',Earthquake,die,Relevant,Urgent
9.01E+17,Hurricane,die,Relevant,Urgent
'591914431639982082',Earthquake,die,Relevant,Urgent
'591920103874170880',Earthquake,die,Relevant,Urgent
'591942814050684929',Earthquake,die,Relevant,Urgent
'592076314468872193',Earthquake,die,Relevant,Urgent
'592069637174497280',Earthquake,die,Relevant,Urgent
'592067758252232704',Earthquake,die,Relevant,Urgent
'591906473283817472',Earthquake,die,Relevant,Urgent
221935107,Hurricane,die,Relevant,Urgent
'592088905563922432',Earthquake,die,Relevant,Urgent
'592076222458306560',Earthquake,die,Relevant,Urgent
'592068172406198272',Earthquake,die,Relevant,Urgent
'592068443186266114',Earthquake,die,Relevant,Urgent
'591911698354872320',Earthquake,die,Relevant,Urgent
'592085691401641984',Earthquake,die,Relevant,Urgent
'592085872138420225',Earthquake,die,Relevant,Urgent
'592076593624920064',Earthquake,die,Relevant,Urgent
'592073345065099264',Earthquake,die,Relevant,Urgent
'592084577977380864',Earthquake,die,Relevant,Urgent
'592085683298177025',Earthquake,die,Relevant,Urgent
'591919889843118080',Earthquake,die,Relevant,Urgent
'592087572093906944',Earthquake,die,Relevant,Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
'592070298893094915',Earthquake,disaster preparedness,Relevant,Not Urgent
'511482289444765696',Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
'592111944355557376',Earthquake,disaster preparedness,Relevant,Not Urgent
'592085316611100673',Earthquake,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
'592084430560169984',Earthquake,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
'592084190809567232',Earthquake,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
221935065,Hurricane,disaster preparedness,Relevant,Not Urgent
'592131013427523584',Earthquake,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
'592075630168027136',Earthquake,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
9.01E+17,Hurricane,disaster preparedness,Relevant,Not Urgent
221935114,Hurricane,education,Relevant,Not Urgent
221935055,Hurricane,education,Relevant,Not Urgent
221935064,Hurricane,education,Relevant,Not Urgent
221935054,Hurricane,education,Relevant,Not Urgent
'591909154614161409',Earthquake,empathy,Relevant,Not Urgent
'592130273581600770',Earthquake,empathy,Relevant,Not Urgent
'591916479777345536',Earthquake,empathy,Relevant,Not Urgent
'591916452728340480',Earthquake,empathy,Relevant,Not Urgent
'591961271173537792',Earthquake,empathy,Relevant,Not Urgent
9.01E+17,Hurricane,health,Relevant,Urgent
9.01E+17,Hurricane,health,Relevant,Urgent
9.01E+17,Hurricane,health,Relevant,Urgent
'591963810518290432',Earthquake,health,Relevant,Urgent
'591994925023105024',Earthquake,humanitarian assistance,Relevant,Urgent
221935121,Hurricane,humanitarian assistance,Relevant,Urgent
'592070466245824512',Earthquake,humanitarian assistance,Relevant,Urgent
'592089285702057985',Earthquake,humanitarian assistance,Relevant,Urgent
'592070177560330240',Earthquake,humanitarian assistance,Relevant,Urgent
'592069421243465731',Earthquake,humanitarian assistance,Relevant,Urgent
'592072970614374400',Earthquake,humanitarian assistance,Relevant,Urgent
'592073191708844033',Earthquake,humanitarian assistance,Relevant,Urgent
'592069129340780544',Earthquake,humanitarian assistance,Relevant,Urgent
'592088462611746816',Earthquake,humanitarian assistance,Relevant,Urgent
'591995228044722177',Earthquake,humanitarian assistance,Relevant,Urgent
'592068687177224192',Earthquake,humanitarian assistance,Relevant,Urgent
'592072509752680448',Earthquake,humanitarian assistance,Relevant,Urgent
'592087964160688128',Earthquake,humanitarian assistance,Relevant,Urgent
'592112518153179136',Earthquake,humanitarian assistance,Relevant,Urgent
'592113242241011712',Earthquake,humanitarian assistance,Relevant,Urgent
'592086706469228544',Earthquake,humanitarian assistance,Relevant,Urgent
'591992853301039104',Earthquake,humanitarian assistance,Relevant,Urgent
'592067779223629824',Earthquake,humanitarian assistance,Relevant,Urgent
'592086635136745474',Earthquake,humanitarian assistance,Relevant,Urgent
'592068124708569088',Earthquake,humanitarian assistance,Relevant,Urgent
'592076785388425216',Earthquake,humanitarian assistance,Relevant,Urgent
'592069865625653248',Earthquake,humanitarian assistance,Relevant,Urgent
'592075481039708161',Earthquake,humanitarian assistance,Relevant,Urgent
'591910796298493952',Earthquake,humanitarian assistance,Relevant,Urgent
'591910835930312704',Earthquake,humanitarian assistance,Relevant,Urgent
'592088684360507392',Earthquake,humanitarian assistance,Relevant,Urgent
'591908136908230657',Earthquake,humanitarian assistance,Relevant,Urgent
'591909505945899008',Earthquake,humanitarian assistance,Relevant,Urgent
'592085504721575936',Earthquake,humanitarian assistance,Relevant,Urgent
'591910810093359104',Earthquake,humanitarian assistance,Relevant,Urgent
'592088617922662400',Earthquake,humanitarian assistance,Relevant,Urgent
'591913455076016130',Earthquake,humanitarian assistance,Relevant,Urgent
'592107704216395776',Earthquake,humanitarian assistance,Relevant,Urgent
221934938,Hurricane,humanitarian assistance,Relevant,Urgent
221935008,Hurricane,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
'591992985723772928',Earthquake,humanitarian assistance,Relevant,Urgent
'591997038876819456',Earthquake,humanitarian assistance,Relevant,Urgent
'592089462034694144',Earthquake,humanitarian assistance,Relevant,Urgent
'592130076667301889',Earthquake,humanitarian assistance,Relevant,Urgent
'591918734605881345',Earthquake,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
'592089396888936448',Earthquake,humanitarian assistance,Relevant,Urgent
'591911954056224768',Earthquake,humanitarian assistance,Relevant,Urgent
'592071790815383553',Earthquake,humanitarian assistance,Relevant,Urgent
221935049,Hurricane,humanitarian assistance,Relevant,Urgent
221934992,Hurricane,humanitarian assistance,Relevant,Urgent
'592069088920272896',Earthquake,humanitarian assistance,Relevant,Urgent
'591913529428475904',Earthquake,humanitarian assistance,Relevant,Urgent
'592075313221238784',Earthquake,humanitarian assistance,Relevant,Urgent
'592076804648644609',Earthquake,humanitarian assistance,Relevant,Urgent
'592068996788199425',Earthquake,humanitarian assistance,Relevant,Urgent
'592075295118745601',Earthquake,humanitarian assistance,Relevant,Urgent
'592075285232660480',Earthquake,humanitarian assistance,Relevant,Urgent
'592077008764407810',Earthquake,humanitarian assistance,Relevant,Urgent
'592139119372869632',Earthquake,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
'591916208183619585',Earthquake,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
'591998311877505024',Earthquake,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
'591962858524573696',Earthquake,humanitarian assistance,Relevant,Urgent
'591998563351146496',Earthquake,humanitarian assistance,Relevant,Urgent
'592127348264144898',Earthquake,humanitarian assistance,Relevant,Urgent
'591921690206015488',Earthquake,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
221935016,Hurricane,humanitarian assistance,Relevant,Urgent
'592086079739691009',Earthquake,humanitarian assistance,Relevant,Urgent
221935075,Hurricane,humanitarian assistance,Relevant,Urgent
'591918973286912000',Earthquake,humanitarian assistance,Relevant,Urgent
'592120432804941824',Earthquake,humanitarian assistance,Relevant,Urgent
'592074217287327744',Earthquake,humanitarian assistance,Relevant,Urgent
'592120728071208961',Earthquake,humanitarian assistance,Relevant,Urgent
'592076184747282433',Earthquake,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
'592069083668959232',Earthquake,humanitarian assistance,Relevant,Urgent
'591913587871911939',Earthquake,humanitarian assistance,Relevant,Urgent
'592151429223059456',Earthquake,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
'592076058104573952',Earthquake,humanitarian assistance,Relevant,Urgent
'591963750967562240',Earthquake,humanitarian assistance,Relevant,Urgent
'592076352674766848',Earthquake,humanitarian assistance,Relevant,Urgent
'591919317601615873',Earthquake,humanitarian assistance,Relevant,Urgent
'592129066511290368',Earthquake,humanitarian assistance,Relevant,Urgent
'591907685957763072',Earthquake,humanitarian assistance,Relevant,Urgent
'592129792633393154',Earthquake,humanitarian assistance,Relevant,Urgent
'591997029611675651',Earthquake,humanitarian assistance,Relevant,Urgent
'592136992852291584',Earthquake,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
'592085012876517376',Earthquake,humanitarian assistance,Relevant,Urgent
'592070521040277504',Earthquake,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
'592085379810926592',Earthquake,humanitarian assistance,Relevant,Urgent
'592143656703762432',Earthquake,humanitarian assistance,Relevant,Urgent
'592099765271199744',Earthquake,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
'591961929603620865',Earthquake,humanitarian assistance,Relevant,Urgent
'591962798587912192',Earthquake,humanitarian assistance,Relevant,Urgent
'591918219767713792',Earthquake,humanitarian assistance,Relevant,Urgent
'591989065555185664',Earthquake,humanitarian assistance,Relevant,Urgent
'592088140367712256',Earthquake,humanitarian assistance,Relevant,Urgent
'591911049760116737',Earthquake,humanitarian assistance,Relevant,Urgent
'592091589268254720',Earthquake,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
'592071790144331776',Earthquake,humanitarian assistance,Relevant,Urgent
'591992204937326592',Earthquake,humanitarian assistance,Relevant,Urgent
'592084565126225922',Earthquake,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
'592100751280885760',Earthquake,humanitarian assistance,Relevant,Urgent
'591974966536609793',Earthquake,humanitarian assistance,Relevant,Urgent
'591915093153030145',Earthquake,humanitarian assistance,Relevant,Urgent
9.01E+17,Hurricane,humanitarian assistance,Relevant,Urgent
'592087228890935296',Earthquake,humanitarian assistance,Relevant,Urgent
221934987,Hurricane,humanitarian assistance,Relevant,Urgent
'591920792037785602',Earthquake,humanitarian assistance,Relevant,Urgent
'591921209681391616',Earthquake,humanitarian assistance,Relevant,Urgent
'592075555178164224',Earthquake,humanitarian assistance,Relevant,Urgent
